Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
2,9,1.73,102300,22120,2568,1338.4,61280,173.6,17.57,689,2.31,29.67,24.35,11.93,4.22,9.8,3.14,0.634,1.187
2,10,1.85,108500,23190,2644,1313.1,60400,169.8,17.01,664,2.31,28.11,23.69,11.04,3.77,9.18,3.06,0.547,1.027
2,11,1.83,105800,22540,2569,1349.7,60170,167.4,17.43,669,2.38,28.91,23.28,10.7,3.97,9.72,3.29,0.567,1.152
2,12,1.84,106040,22750,2596,1326,60100,171.3,17.71,678,2.2,28.55,23.06,11.32,3.81,9.49,3.13,0.654,1.124
2,13,1.78,103890,22340,2571,1338.4,60750,169.9,17.62,673,2.22,29.43,23.9,11.32,3.97,9.74,3.06,0.644,1.209
2,14,1.61,105300,22440,2582,1332,60120,166.3,17.17,660,2.24,28.46,22.98,11.53,3.86,9.43,3.36,0.588,1.082
2,15,1.75,103400,22060,2548,1346,60590,173.3,17.76,670,2.19,29.04,23.27,11.35,4.03,9.82,3.36,0.644,1.217
2,16,1.76,106070,22710,2592,1312.6,59600,169,16.99,652,2.32,28.5,23.24,10.97,3.87,9.39,3.09,0.656,1.124
2,17,1.77,103250,22220,2559,1331.6,60730,163.4,17.66,653,2.34,29.72,22.91,11.21,4.1,9.85,3.31,0.611,1.179
2,18,1.91,106700,22790,2590,1324.2,59890,163.7,17.38,661,2.16,28.32,22.5,10.4,3.86,9.46,3.19,0.587,1.103
2,19,1.84,101830,22510,2604,1324.9,62160,173.3,17.26,685,2.41,29.73,24.34,11.64,4.36,9.9,3.49,0.665,1.199
