Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
6,2,1.66,101630,23210,2744,1264,64430,169.8,18.2,662,2.25,31,33.12,11.05,4.21,9.48,3.58,0.782,1.078
6,3,1.51,101040,23300,2757,1240.7,64470,167,18.65,661,2.04,31.4,31.76,12.03,4.15,9.51,3.46,0.862,1.084
6,4,1.46,99920,23010,2729,1244.5,64790,164.9,18.71,664,2.08,31.07,32.57,11.09,4.11,9.43,3.36,0.836,1.031
6,5,2.08,102810,23200,2702,1283,63950,163.5,18.51,670,2.17,31.21,32.75,11.53,4.16,9.32,3.46,0.87,1.091
7,1,1.75,99250,23440,2834,1235.6,66180,162.2,18.64,675,2.15,32.27,33.98,11.73,4.27,9.5,3.49,0.844,1.083
7,2,1.65,99310,23560,2871,1243.4,67230,168.9,18.66,683,2.22,32.35,34.14,12.46,4.51,9.56,3.56,0.945,1.088
7,3,1.71,100080,23560,2833,1242,66480,167.6,18.33,659,2.19,32.18,34.56,11.69,4.29,9.6,3.48,0.899,1.037
7,4,1.59,99730,23440,2817,1236.9,66150,158.3,18.53,660,2.16,32.19,33.59,11.54,4.31,9.53,3.45,0.902,1.096
7,5,1.38,100220,23160,2775,1246.5,65190,163.3,18.25,668,2.03,31.66,32.76,11.16,4.35,9.54,3.57,0.765,1.076
8,1,1.47,100450,23540,2800,1227.4,65570,173.7,18.46,666,2.01,31.6,34.1,11.89,4.29,9.46,3.68,0.968,1.074
8,2,1.48,100120,23650,2826,1225.8,65930,163.6,18.93,671,2.12,31.41,35.47,11.53,4.33,9.65,3.74,0.894,1.102
8,3,1.55,100760,23560,2781,1223.7,65520,166.9,18.87,651,2.1,31.49,37.47,11.35,4.46,9.78,3.53,0.921,1.042
8,4,1.33,100820,23780,2830,1214,66450,164.3,18.94,671,2.06,32.01,38.01,11.9,4.53,9.77,3.61,1.024,1.059
8,5,1.5,100360,23540,2833,1226,65820,161.6,18.29,665,2.09,32.2,35.11,11.59,4.36,9.67,3.66,0.867,1.104
9,1,1.45,99830,23640,2840,1223,65900,169.1,18.43,670,2.24,32.39,33.63,11.96,4.32,9.53,3.58,0.938,1.066
9,2,1.25,99870,23840,2885,1236.7,67200,172.4,18.52,675,2.1,32.38,34.47,11.64,4.56,9.64,3.71,0.915,1.091
9,3,1.74,100220,23740,2845,1218.2,66070,165.6,19.12,670,2.04,31.98,35.38,11.56,4.31,9.55,3.77,0.873,1.025
9,4,1.21,99950,23960,2914,1214.9,67660,174.2,18.85,687,2.15,33.05,36.69,12.09,4.61,10.02,3.8,1.007,1.018
