Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
18,4,2.03,101600,24880,1730,676,71100,122.3,126.2,524,0.92,31.72,31.98,12.6,2.66,4.72,2.3,0.89,1.023
18,5,1.82,101580,25020,1751,674,71070,121.4,127.3,533,1.026,31.61,31.68,13.31,2.75,4.8,2.5,0.83,1.017
19,1,1.84,102950,24400,1672,685.7,68550,118.3,125,529,0.975,31,31.24,12.81,2.74,4.53,2.21,0.82,1.116
19,2,2.42,104730,24590,1675,681,67660,122.4,124.4,499,1.085,29.88,30.35,12.8,2.59,4.94,2.51,0.79,1.012
19,3,2.38,103360,24510,1669,688,68210,123.4,125.3,533,1.114,30.85,30.65,12.53,2.8,4.61,2.39,0.8,1.026
19,4,2.55,105090,24780,1685,688.7,68420,124.9,126.3,520,1.122,30.29,31.07,12.83,2.92,4.77,1.99,0.78,1.081
19,5,2.54,103770,24370,1663,704.4,69440,123.9,128.9,545,1.063,30.61,31.49,13.06,2.94,4.79,2.21,0.9,1.084
20,1,2.62,103990,24690,1662,685.8,68170,120.7,126.2,524,1.043,30.3,29.82,12.36,2.82,4.96,2.14,0.768,1.039
20,2,2.55,103440,24390,1650,694,68380,122.1,128.6,529,1.097,30.28,29.89,12.1,3.05,4.85,2.27,0.81,1.058
20,3,2.3,104950,24540,1656,693.5,68110,115.8,126.5,525,1.007,30.32,29.25,12.53,3,4.68,2.43,0.705,1.002
20,4,2.4,104840,24410,1657,699,68100,112.3,126.3,519,1.116,30.33,29.13,12.58,2.79,4.87,2.19,0.82,1.005
20,5,2.3,104270,24360,1653,690.6,68010,115.4,126.1,528,0.98,30.56,29.92,12.99,3.18,5.01,2.34,0.78,1.078
21,1,2.62,105500,24770,1636,695.1,67740,120,127.2,526,1.035,30.26,28.94,13.03,3.1,5.08,2.17,0.82,1.069
21,2,2.45,105370,24660,1658,703.7,68250,123.3,127.8,535,1.069,30.66,29.92,12.54,3.02,5,2.09,0.774,1.097
