Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
16,1,0.98,96790,23440,3010,1302.8,66100,174.2,18.42,671,2.26,32.85,28.6,14.39,4.73,10.99,3.99,0.62,1.047
16,2,0.84,98050,23420,3016,1306.2,66420,172.7,18.04,685,2.26,32.84,29,13.05,5.04,10.6,4.1,0.66,1.077
16,3,0.99,97650,23300,2993,1318.1,66030,177.8,18.32,658,2.16,32.1,27.6,13.61,5.05,10.85,3.96,0.63,1.072
16,4,0.9,98390,23360,3007,1331.2,65630,170,18.23,680,2.16,32.22,27.4,14.5,4.9,10.84,3.73,0.79,1.14
16,5,0.88,98850,23470,3041,1339.2,66520,180.7,19.06,684,2.26,32.8,29.5,14.46,5.07,10.91,4.15,0.88,1.099
17,1,0.89,98330,23520,3007,1313.8,65480,175.9,18.36,660,2.21,32.21,28.9,13.13,4.64,10.55,3.96,0.66,1.152
17,2,1.02,98340,23430,3015,1325.5,66090,177.3,18.37,686,2.25,33.08,28.63,13.97,4.8,10.7,3.83,0.82,1.056
17,3,0.87,99240,23350,2967,1330.1,65960,173.7,18.24,673,2.29,32.34,28.02,13.44,4.94,10.94,3.7,0.7,1.13
17,4,0.79,98080,23270,3015,1311.9,66670,178.4,18.08,678,2.15,32.73,30.7,13.96,5.04,11.08,3.64,0.93,1.11
17,5,1.01,99840,23500,2978,1332.5,65570,179.1,18.07,688,2.34,32.8,28.59,13.95,4.81,10.57,4.09,0.81,1.099
18,1,1.01,97720,23230,2958,1319,65690,168.7,18.47,675,2.4,32.58,27.83,14.1,4.84,10.66,3.68,0.71,1.078
18,2,1.02,98140,23590,3018,1325.3,66120,173.9,18.43,647,2.29,32.18,28.59,14.23,5.06,11.04,3.94,0.93,1.037
18,3,0.83,98300,23420,2989,1309.1,64860,166.9,18.26,672,2.26,32.03,29.2,13.37,4.86,10.62,3.91,0.72,1.083
18,4,1.27,99680,23230,2968,1337,65260,173.5,18.25,691,2.4,32.89,27.77,13.24,4.97,10.67,3.46,0.59,1.156
18,5,1.19,99870,23200,2941,1344.9,64580,170.1,18.52,683,2.22,32.47,28.74,13,4.92,10.8,3.95,0.69,1.106
19,1,1.99,104200,23000,2728,1389,61510,166.4,17.97,676,2.46,30.39,24.79,12.69,4.51,10.68,3.71,0.65,1.19
19,2,1.73,103950,22960,2738,1396.2,61390,165,18.3,668,2.42,30.49,24.42,13.55,4.67,10.64,3.68,0.64,1.144
19,3,1.83,105330,22980,2742,1411,61500,168.3,17.59,677,2.48,30.23,23.23,12.95,4.47,10.59,3.45,0.61,1.068
19,4,1.75,104430,22900,2742,1410,61890,173.3,17.97,681,2.43,30.87,24.93,12.44,4.49,10.4,3.7,0.62,1.156
19,5,1.93,105110,22880,2721,1409,61410,162.7,17.6,688,2.45,29.63,23.32,13.17,4.62,10.57,3.47,0.71,1.172
20,1,1.76,102770,23130,2796,1366.8,62480,167.5,18.08,659,2.26,30.81,25.91,12.39,4.74,10.28,3.8,0.49,1.122
20,2,1.46,103380,23100,2790,1371,62380,160.9,18.24,675,2.41,30.13,25.91,12.94,4.62,10.59,3.25,0.62,1.112
20,3,1.7,104490,22920,2747,1400,61940,170.4,17.63,669,2.36,30.16,26.04,12.46,4.44,10.31,3.73,0.6,1.251
20,4,1.43,103430,22940,2738,1387,61740,163.7,18.31,682,2.41,30.62,25.28,12.55,4.52,10.44,3.44,0.71,1.167
20,5,1.52,103450,22890,2773,1389,61680,171.2,18.1,675,2.37,30.45,25,12.29,4.52,10.4,3.71,0.61,1.194
21,1,1.5,102740,23230,2850,1372.3,63000,171.3,17.59,647,2.44,31.03,25.55,13.63,4.57,10.43,3.5,0.76,1.132
21,2,1.64,103730,23170,2827,1381.9,62810,165.9,17.89,657,2.4,30.8,24.36,14.1,4.77,10.82,3.62,0.73,1.105
21,3,1.59,104270,23360,2863,1388.9,62810,175.7,18.17,655,2.35,31.32,25.28,12.88,4.87,10.83,4.06,0.57,1.131
21,4,1.56,102430,23010,2827,1382,62960,176.2,18.35,657,2.3,31.1,25.28,13.42,4.71,10.63,3.67,0.79,1.151
21,5,1.17,103340,23280,2848,1377,63470,161.9,17.82,670,2.38,30.79,26.2,13.33,4.75,10.79,3.78,0.73,1.16
22,1,1.5,103920,23240,2840,1382.9,63450,177.2,18.73,663,2.42,31.39,25.23,13.45,4.91,10.95,3.69,0.64,1.101
22,2,1.47,103960,23310,2832,1390.7,63660,159.2,18.05,669,2.26,31,26.35,14.11,4.65,10.92,3.86,0.72,1.113
22,3,1.61,104240,23120,2808,1398.1,62990,172.9,17.83,685,2.29,31.17,25.25,13.45,4.81,10.93,3.64,0.68,1.11
22,4,1.66,104890,23220,2797,1408,63060,167.2,18.27,680,2.25,30.86,26.46,12.95,4.6,10.79,3.51,0.61,1.196
22,5,1.67,105180,23110,2801,1408,63390,169.1,17.91,674,2.44,30.76,24.58,12.52,4.71,10.64,3.65,0.56,1.074
23,1,1.75,103570,23240,2778,1386.7,62390,173.9,17.96,666,2.28,30.62,25.67,13.94,4.65,10.82,3.72,0.67,1.175
23,2,1.7,103910,22920,2761,1389,62080,160,17.97,682,2.4,30.5,24.7,13.23,4.8,10.65,3.59,0.6,1.146
23,3,1.71,104700,22960,2742,1400,61590,167.4,17.75,672,2.27,29.73,24.09,12.34,4.55,10.61,3.59,0.7,1.171
23,4,1.8,105860,23150,2752,1414,62510,167.5,18.29,664,2.5,30.53,24.42,12.92,4.68,10.53,3.72,0.78,1.13
23,5,1.74,104550,22780,2718,1401,61110,172.2,17.61,685,2.24,30.19,24.73,12.35,4.69,10.7,3.58,0.67,1.203
24,1,1.83,103960,23120,2768,1394.9,61940,167.5,17.76,668,2.37,30.8,25.1,12.72,4.96,10.68,3.33,0.66,1.099
24,2,1.74,103650,22960,2746,1385,61580,164.9,17.66,660,2.44,30.08,24.39,13.01,4.72,10.41,3.7,0.545,1.165
24,3,1.77,103870,23020,2735,1404,61730,166.6,17.74,668,2.32,29.73,25.48,12.37,4.58,10.28,3.64,0.68,1.155
24,4,1.65,105050,22910,2728,1408,61290,166.3,17.89,670,2.4,30.31,24.87,12.95,4.66,10.44,3.55,0.64,1.143
24,5,1.69,104280,22840,2733,1412,61880,171.4,17.79,667,2.44,29.96,25.95,14,4.48,10.75,3.32,0.61,1.198
24,6,1.69,105750,22960,2738,1411,61610,161,17.93,679,2.4,30.12,25.49,13.37,4.72,10.59,3.71,0.59,1.098
24,7,1.58,105450,22960,2718,1412.5,62430,169.3,17.92,675,2.56,30.11,24.71,12.67,4.83,10.49,3.4,0.62,1.21
24,8,1.77,105810,22830,2722,1431,61460,168.5,17.46,676,2.33,30.44,24.4,12.25,4.79,10.33,3.53,0.69,1.167
24,9,1.71,105380,23100,2742,1421.6,62000,166.1,17.6,675,2.42,30.3,25.5,12.37,4.75,10.47,3.53,0.77,1.288
24,10,1.66,105150,22890,2741,1421,61530,167,17.99,672,2.42,29.3,25.29,12.44,4.94,10.7,4,0.63,1.201
24,11,1.65,105270,22980,2744,1431,62100,166.9,18.09,676,2.4,30.05,25.05,12.95,4.54,10.49,3.92,0.61,1.254
24,12,1.53,104000,22750,2754,1417,61970,166.6,18,682,2.49,30.29,25.26,13.01,4.57,10.79,3.19,0.62,1.148
24,13,1.56,105060,22520,2745,1420,61620,172.5,17.85,672,2.31,30.53,25.4,13.19,5.08,11.12,3.64,0.64,1.21
24,14,1.43,103630,22740,2768,1401,62200,176.6,17.2,682,2.44,30.63,24.56,12.33,4.76,10.66,3.64,0.64,1.114
24,15,1.7,104700,22910,2775,1424,62370,162.2,18.08,687,2.41,30.61,24.95,13.25,4.97,10.91,3.33,0.64,1.1
24,16,1.57,104650,22540,2736,1418,61230,165.6,17.58,666,2.25,29.59,24.9,13.1,4.73,10.39,3.26,0.64,1.21
24,17,1.5,103920,22780,2783,1400,62030,163,17.85,671,2.31,30.53,25.1,12.45,4.73,10.55,3.65,0.66,1.124
24,18,1.7,102960,22710,2787,1401,62870,172.9,18.08,666,2.4,31,25.62,13.61,4.78,10.79,3.74,0.82,1.152
24,19,1.65,105190,23010,2782,1423,62500,166.2,17.85,681,2.34,30.74,24.98,12.75,4.76,11.04,3.75,0.63,1.254
24,20,1.62,103940,22930,2821,1414,62490,170.6,18.15,674,2.29,31.13,25.9,13.15,4.58,10.93,3.65,0.68,1.153
