Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
14,16,1.69,102310,23440,3005,1224.6,66340,181.1,18.04,671,2.297,32.4,28.2,14.3,4.8,10.97,3.95,0.776,1.132
14,17,1.62,101560,23420,3037,1232.4,66760,173.4,18.33,670,2.3,32.68,28.31,13.8,4.91,10.72,4.13,0.733,1.103
14,18,1.53,102210,23660,3051,1230.5,67740,174.8,17.95,682,2.36,33.23,29.23,13.78,5.03,10.9,3.98,0.805,1.152
14,19,1.59,102770,23430,3002,1241.1,66670,175.7,18.12,678,2.351,32.62,27.59,13.56,4.85,10.75,3.87,0.791,1.09
14,20,1.49,103650,23300,2966,1252.3,65520,176.3,18.07,672,2.34,32.3,26.71,13.99,4.88,10.86,3.77,0.782,1.137
15,1,1.8,102120,23130,2919,1238,64410,167,18.01,662,2.282,31.29,27.24,13.26,4.61,10.44,3.63,0.726,1.131
15,2,1.51,103530,22970,2886,1247.6,64430,170,18.04,673,2.401,31.42,26.65,13.49,4.62,10.54,3.67,0.585,1.123
15,3,1.89,103540,23010,2865,1249.4,64280,167.6,18.21,673,2.356,31.14,27.01,13.29,4.65,10.59,3.67,0.666,1.093
15,4,1.66,104050,22840,2840,1260.8,63370,169.7,17.88,679,2.333,30.75,26.18,12.97,4.64,10.52,3.79,0.706,1.11
15,5,1.51,104540,22950,2827,1268.1,63380,170.4,18.19,684,2.314,30.86,26.38,13.72,4.67,10.63,3.54,0.673,1.107
16,1,1.47,102560,24300,3050,1243.7,65120,178,18.38,668,2.25,31.74,27.32,12.97,4.76,10.33,3.74,0.764,1.05
16,2,2.06,104030,22740,2811,1259.3,62920,165.5,17.96,670,2.34,30.74,25.67,13.31,4.56,10.5,3.59,0.666,1.123
16,3,1.7,104490,22940,2838,1257.9,63040,171.1,18.06,671,2.394,30.87,25.66,12.96,4.51,10.67,3.49,0.664,1.124
16,4,1.86,104600,22780,2819,1264.1,62780,165.4,18.01,670,2.378,30.71,25.55,12.97,4.58,10.55,3.44,0.615,1.119
16,5,1.84,105020,23000,2818,1262,63000,164.9,17.71,665,2.38,31.07,26.17,12.74,4.52,10.51,3.56,0.664,1.168
