Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
22,1,1.62,100770,23770,2749,1220,63330,159.7,18.51,654,2.23,31.11,35.6,11.13,4.23,9.62,3.4,0.844,1.061
22,2,1.83,101200,23660,2710,1230,64250,172.7,18.69,666,2.02,30.87,34.9,11.02,4.13,9.8,3.33,0.819,1.091
22,3,1.5,100030,23460,2732,1210,63170,163.6,18.74,672,2.09,30.45,33.6,10.69,4.11,9.48,3.23,0.892,1.028
22,4,1.4,99600,23380,2736,1200,62940,157.2,18.27,677,2.08,30.55,32.7,10.71,4.04,9.56,3.71,0.841,0.996
22,5,1.87,99840,23640,2744,1218,64450,161.8,18.43,655,2.14,30.98,33.1,11.17,4.31,9.72,3.4,0.919,1.02
23,1,1.36,102180,23520,2705,1238,62880,175.8,18.8,690,2.04,31.41,35.3,10.89,4.02,9.46,3.69,0.75,1.069
23,2,1.7,102300,23440,2707,1238,63640,162,18.25,656,1.97,30.43,36.6,10.89,3.95,9.52,3.69,1,1.026
23,3,1.77,102100,23120,2692,1237,63390,160.1,18.57,653,2.25,30.71,34.2,10.92,4.21,9.76,3.9,0.93,1.039
23,4,1.5,102500,23390,2681,1254,62930,155.4,18.35,658,2.08,30.71,33.3,10.97,4.07,9.57,3.58,0.96,1.076
23,5,1.77,102200,23180,2674,1256,63360,169.1,17.95,658,1.93,30.85,35,10.87,4.05,9.57,3.05,0.87,1.111
24,1,1.89,102240,23320,2667,1246,62060,160,18.33,642,2.13,30.17,32.4,11.07,4.08,9.48,3.33,0.91,1.051
24,2,1.78,102300,23130,2657,1244,62350,156.1,17.63,661,2.2,30.01,32.9,10.18,4.12,9.39,3.25,0.87,1.032
24,3,1.73,101860,22890,2592,1252,61470,161.3,18.28,654,2.02,29.92,31.5,11.59,3.94,9.53,3.29,0.83,1.038
24,4,1.8,102100,23130,2634,1239,61760,168,18.31,667,2.1,30.59,32.7,10.75,3.91,9.54,3.52,0.88,1.063
24,5,1.67,101800,23190,2652,1251,62150,152.6,18.89,674,2.27,30.07,31.5,11.86,3.92,9.68,3.32,0.94,1.01
24,6,1.92,102700,23030,2643,1262,62200,156.8,17.88,653,2.19,30.1,32.3,11.22,4.1,9.48,3.24,0.87,1.092
24,7,1.51,102100,23200,2665,1233,61860,161.5,18.55,648,2.12,30.74,34.9,11.47,3.88,9.43,3.75,0.97,1.023
24,8,1.29,102200,23120,2671,1232,62980,161,18.5,675,2.03,30.53,34.9,11,4.12,9.46,3.4,0.96,1.03
24,9,1.92,102090,23230,2687,1243,62510,170,18.64,662,2.19,29.65,33.3,10.39,3.93,9.76,3.41,0.94,1.099
24,10,2.04,102900,23050,2642,1250,62080,159.1,18.34,646,2.28,30.09,33.3,11.15,3.98,9.55,3.42,0.96,1.033
24,11,1.73,102400,22870,2616,1259,61560,163.6,18.47,668,2.09,29.93,32.7,10.85,4.17,9.79,3.6,0.93,1.08
24,12,1.69,103700,23200,2632,1261,61950,165,18.64,666,2.1,30.69,33.5,10.85,4.04,9.72,3.3,0.93,1.113
24,13,1.5,100200,23140,2671,1213,62620,169.7,18.72,648,2.06,31.27,37.6,10.43,4.2,9.65,3.79,0.903,1.032
24,14,1.73,101100,23160,2674,1215,62060,165,18.58,648,2.11,30.81,36.6,10.36,3.87,9.23,3.44,0.95,1.068
24,15,1.36,102500,23220,2677,1229,62460,167,18.05,667,1.91,30.47,37,9.91,3.94,9.55,3.28,0.85,1.034
24,16,1.92,101700,23140,2675,1233,62330,164.2,18.51,651,1.95,30.44,36.1,10.54,4.12,9.52,2.97,0.89,1.062
24,17,1.68,102600,23130,2650,1231,62870,158.3,18.64,669,2.19,30.12,38.6,9.83,4.3,9.89,3.53,1.05,1.108
24,18,1.6,101900,23050,2655,1233,62360,165.4,18.16,675,2.14,30.49,37.1,10.78,4.01,9.39,3.26,0.98,1.07
24,19,1.58,100100,23200,2673,1213,62870,169.3,18.38,680,2.09,30.29,38.3,10.36,4.07,9.63,3.08,0.97,1.027
24,20,1.63,100790,23190,2712,1227,63430,154.1,18.48,671,1.99,30.5,36.4,11.15,4.07,9.69,3.42,0.98,1.027
