Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
2,10,2.54,106130,24290,1634,719.6,67730,119,129.6,552,1.145,31.03,31.53,12.65,2.48,4.71,2.14,0.832,1.092
2,11,2.59,107000,24610,1652,726.7,68710,120.6,130.6,547,1.083,30.61,31.85,12.8,2.52,4.91,2.11,0.93,1.147
2,12,2.6,107100,24640,1657,729.6,67910,118.2,128.2,545,1.012,30.03,31.42,12.92,2.54,4.68,2.15,0.808,1.085
2,13,2.79,106810,24610,1643,736.2,67640,119.6,127.5,549,1.057,30,31.15,13,2.58,4.68,1.97,0.753,1.053
2,14,2.6,106800,24690,1649,728.5,67820,115.1,130,544,1.09,30.45,31.57,12.92,2.66,4.74,2.04,0.881,1.079
2,15,2.41,106700,24500,1641,722.9,67700,119.7,129.4,540,0.985,30.3,31.94,11.97,2.6,4.66,2.06,0.837,1.078
2,16,2.54,106700,24260,1629,721.4,67390,122.7,129.5,557,1.073,30.05,31.22,12.97,2.66,4.86,2.07,0.87,1.09
2,17,2.21,106800,24230,1639,718.8,67040,120.2,127.3,552,1.055,29.87,31.66,12.39,2.49,4.61,2.29,0.836,1.081
2,18,2.29,105900,24070,1625,719.9,67020,119.1,127.2,535,1.012,29.94,31.86,12.5,2.59,4.62,2.22,0.87,1.085
2,19,2.47,107200,24440,1638,715.8,68100,120.1,129.5,545,0.994,30.18,30.1,12.73,2.55,4.71,2.17,0.843,1.062
2,20,2.45,106800,24480,1653,724.4,67850,119.1,130.8,549,1.044,30.42,30.64,13.35,2.64,4.87,2.41,0.787,1.112
3,1,2.47,106230,24470,1650,706.3,67260,115.3,128.1,545,1.099,29.61,31.61,12.35,2.57,4.65,2.19,0.84,1.048
3,2,2.93,106100,24400,1647,702.3,67280,115.1,128.5,545,1.088,29.56,30.37,12.62,2.5,4.63,2.25,0.87,1.069
3,3,3.01,105960,24490,1645,703.3,67280,117.3,129.8,531,1.105,30.12,31.7,12.31,2.66,4.77,2.07,0.86,1.066
3,4,2.7,107370,24380,1638,724.1,67570,116.1,129.2,547,1.118,29.86,30.99,13.68,2.47,4.74,2.23,0.85,1.042
3,5,2.81,107170,24380,1650,715.1,67050,111.3,129.3,533,1.028,29.9,32.32,12.91,2.52,4.72,1.93,0.863,1.07
4,1,3.14,104920,24540,1652,707.7,68160,114.6,129.5,527,1.066,30.47,31.92,12.05,2.48,4.73,2.35,0.833,1.11
4,2,2.96,106600,24660,1654,711.3,68200,116.4,129.4,551,1.024,30.27,31.65,13.27,2.68,4.86,2.27,0.886,1.051
4,3,2.97,106150,24520,1658,713.6,68370,117.5,129.1,548,0.966,30.21,32.17,13.65,2.6,4.7,2.28,0.759,1.08
4,4,2.96,105750,24330,1659,708.2,68320,119.6,130.9,541,1.016,30.62,32.11,13.96,2.56,4.77,2.28,0.97,1.057
