Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
23,5,1.83,103990,22710,2661,1372,61940,170.4,17.41,671,2.38,30.17,27.12,13.05,4.45,10.47,3.66,0.692,1.21
24,1,2.04,103890,23160,2739,1371.1,63060,175.8,17.62,637,2.18,29.21,25.81,12.27,4.27,9.74,3.29,0.638,1.073
24,2,1.76,102380,22950,2719,1361.5,62660,175.7,17.81,672,2.32,29.89,27.62,13.46,4.39,10.53,3.7,0.642,1.181
24,3,1.7,103120,22900,2733,1365,61950,170.9,17.36,670,2.26,29.39,27.19,13.04,4.2,10.33,3.86,0.695,1.131
24,4,1.69,105570,23380,2744,1374,62450,166.5,17.88,667,2.13,29.34,25.82,12.96,4.19,10.11,3.59,0.573,1.025
24,5,1.61,104800,23100,2727,1375,62160,169.1,18.1,665,2.18,29.55,25.7,13.73,4.34,10.29,3.89,0.633,1.109
24,6,2,104940,23030,2711,1386.9,62670,166.2,18.02,681,2.24,29.2,25.93,13.7,4.24,10.04,3.95,0.676,1.101
24,7,1.96,104910,23000,2721,1381,62220,167.3,17.92,664,2.11,29.65,25.65,13.64,4.29,10.19,3.95,0.603,1.11
24,8,2.16,104890,22890,2687,1376,61700,172.8,17.61,650,2.33,28.92,25.74,12.98,4.26,10.01,3.5,0.64,1.141
24,9,1.92,104410,22870,2722,1378.7,61980,163.6,18.01,680,2.37,29.82,26.18,14.39,4.28,10.23,4.05,0.725,1.161
24,10,2.19,104230,22840,2679,1368,61370,169.5,17.91,656,2.26,29.38,24.97,13.81,4.12,9.87,3.71,0.674,1.087
24,11,2.04,104650,22830,2676,1374,61680,167.8,17.91,668,2.3,29.78,26.01,13.58,4.23,10.23,3.86,0.624,1.189
24,12,1.86,103430,22560,2658,1360,61580,166.4,17.85,669,2.37,30.54,25.69,14.64,4.37,10.65,4.11,0.736,1.225
24,13,2.11,105130,23030,2690,1379,61990,173.7,18.19,677,2.21,29.56,25.2,13.38,4.15,10.03,4.06,0.661,1.129
24,14,1.55,102940,22580,2671,1349,61480,167.9,17.58,643,2.36,29.98,26.03,13.87,4.27,10.29,3.79,0.661,1.133
24,15,1.91,104190,22660,2668,1346,61700,171.4,18.02,664,2.41,29.89,24.74,13.64,4.34,10.25,3.6,0.687,1.164
24,16,2.45,104660,22760,2657,1360,61400,167.5,17.45,675,2.3,29.12,24.98,12.72,4.07,9.71,3.87,0.665,1.078
24,17,1.72,105150,22970,2700,1365,62040,166.5,17.62,672,2.34,29.44,24.93,13.17,4.16,9.87,3.88,0.746,1.103
24,18,2.3,105620,23170,2705,1366,62630,168.1,17.82,681,2.22,29.38,25.46,12.5,4.05,9.88,3.59,0.659,1.071
24,19,1.69,105110,22830,2656,1364,61640,167.1,17.55,648,2.25,29.63,24.14,12.6,4.09,10.19,3.54,0.655,1.123
24,20,2.28,105630,22820,2664,1359,61390,175.9,17.7,669,2.29,29.98,25.48,12.67,4.32,10.2,3.81,0.676,1.166
