Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
16,2,2.63,104610,23330,2820,1348.3,62890,164.5,17.56,676,2.37,30.17,27.55,12.59,4.28,9.9,3.68,0.796,1.116
16,3,2.24,108300,23790,2863,1417,63520,166.7,18.22,688,2.31,30.58,27.39,12.23,4.35,10.04,3.47,0.742,1.088
16,4,2.26,109800,24560,2976,1420,64100,167.6,18.45,697,2.5,30.68,28.54,12.7,4.46,9.96,3.42,0.709,1.07
16,5,2.1,105030,23070,2758,1345.2,62130,159.8,17.51,668,2.25,29.69,26.73,12.23,4.22,9.92,3.43,0.774,1.094
17,1,1.81,107400,23860,2791,1384,62860,160.2,18.44,703,2.39,30.1,26.6,12.27,4.23,10.07,3.3,0.715,1.12
17,2,1.95,104380,23280,2792,1350.8,62540,162.5,18.28,677,2.41,30.26,27.09,12.35,4.36,10.18,3.46,0.744,1.088
17,3,2.55,104370,23250,2795,1351.6,62720,166.2,17.85,674,2.362,30.24,27.1,12.73,4.38,10.2,3.4,0.746,1.163
17,4,1.66,105210,23310,2780,1356.5,62480,159.1,17.5,667,2.34,30.03,27.47,12.71,4.32,9.92,3.44,0.77,1.121
17,5,2.36,104260,23030,2739,1345.5,61920,158,17.28,675,2.26,29.98,27.03,12.49,4.08,9.79,3.26,0.767,1.109
18,1,2.28,104630,22960,2719,1345.9,61600,161.5,17.41,673,2.37,29.67,27.23,12.15,4.1,9.6,3.26,0.787,1.112
18,2,2.43,105470,23470,2815,1351.2,62620,164.5,17.73,676,2.38,30.1,26.95,12.14,4.38,10.43,3.52,0.743,1.11
18,3,2.32,105160,23310,2818,1354.6,62890,162.1,17.77,675,2.28,30.35,26.94,12.76,4.41,10.08,3.37,0.739,1.138
18,4,1.83,104870,23130,2770,1351.5,61870,161.1,17.61,678,2.4,29.35,26.35,12.26,4.34,10.18,3.41,0.767,1.118
18,5,1.79,105220,23090,2792,1351,62390,164.8,17.88,682,2.38,29.92,26.59,12.72,4.43,10.16,3.47,0.715,1.119
19,1,2.33,106270,23410,2839,1362.5,63180,168.4,17.87,671,2.44,30.44,27.98,12.21,4.44,10.29,3.8,0.838,1.158
19,2,2.44,105080,23130,2679,1352.8,61680,158.8,17.52,681,2.3,29.89,26,11.94,4.16,9.96,3.45,0.684,1.083
