Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
23,3,1.56,100260,23280,2762,1182.6,64570,179.2,18.04,657,2.18,31.78,43.1,10.99,4.34,9.61,3.66,1.092,1.077
23,4,1.33,99890,23430,2773,1182,64920,179.5,17.98,681,2.13,31.92,44.4,11.29,4.28,9.63,3.73,1.245,1.07
23,5,1.54,100430,23330,2750,1191.5,64330,173.6,18.28,678,2.07,31.51,43.3,10.96,4.32,9.79,3.65,1.096,1.078
24,1,1.7,99150,23450,2807,1151.5,64150,175.3,18.49,674,2.04,32.07,45.2,10.97,4.31,9.58,3.74,1.06,1.077
24,2,1.34,99920,23580,2807,1169.3,65180,176.3,18.2,659,2.01,31.61,45.1,11.59,4.14,9.58,3.7,1.18,1.086
24,3,1.45,99280,23270,2757,1174.3,64910,168.2,18.26,689,2.04,32.14,43.23,10.92,4.28,9.58,3.71,1.079,1.057
24,4,1.51,99510,23350,2769,1181,65110,171.2,18.56,677,1.98,31.57,44.5,11.74,4.4,9.64,3.88,1.221,1.076
24,5,1.4,100200,23240,2751,1180,64160,170.1,17.98,664,2.12,31.77,39.57,11.46,4.43,9.7,3.75,1,1.066
24,6,1.58,99730,23370,2778,1160.7,63910,170.6,17.94,683,2.03,31.24,44.5,10.51,4.22,9.59,3.8,1.092,1.115
24,7,1.72,99230,23300,2759,1170.5,64810,168.7,18.04,669,2,31.47,44.6,11.28,4.14,9.53,3.7,1.101,1.042
24,8,1.48,99820,23240,2758,1184.8,64710,183,18.24,662,2.11,31.44,43.8,11.2,4.27,9.62,3.5,1.14,1.098
24,9,1.37,100130,23240,2734,1180,64210,182.9,18.19,672,2.02,31.58,43.2,10.92,4.15,9.54,3.58,1.082,1.075
24,10,1.55,100480,23250,2750,1187.1,64330,176,18.28,671,2.04,31.01,42.7,11.28,4.24,9.61,3.56,1.107,1.064
24,11,1.52,99680,23270,2749,1176.8,64260,174.6,18.34,651,2.05,31.61,41.03,11.17,4.31,9.58,3.52,1.078,1.077
24,12,1.47,100490,23210,2733,1184.5,64470,174.3,18.6,671,1.99,31.46,41.75,10.91,4.23,9.69,3.68,1.103,1.078
24,13,1.62,99870,23130,2726,1183.5,64150,167.9,18.34,666,2.11,31.92,43.8,10.59,4.32,9.51,3.8,1.19,1.079
24,14,1.48,99290,23170,2735,1163.8,64140,174,18.36,681,2.02,31.22,38.75,10.99,4.33,9.67,3.4,1.07,1.089
24,15,1.48,99420,23280,2727,1170.8,64250,165.7,18.23,679,2.03,31.31,39.2,11.18,4.22,9.68,3.55,1.03,1.069
24,16,1.43,100330,23110,2704,1174,63360,168,18.08,667,2.04,31.3,38.15,10.64,4.23,9.69,3.62,0.994,1.054
24,17,1.49,99860,23240,2718,1168.2,63580,169.4,18.28,645,2.07,30.82,39.6,11.07,4.13,9.34,3.41,0.98,1.034
24,18,1.51,99990,23250,2718,1170,63760,173.1,18.1,646,2.06,30.92,40.6,10.75,4.22,9.4,3.51,1.048,1.073
24,19,1.47,99710,23150,2716,1159.1,63900,171.3,18.2,663,1.95,31.43,40.4,10.86,4.12,9.51,3.4,1.069,1.073
24,20,1.6,100050,23170,2718,1167.2,63810,175.4,18.14,653,1.98,31.45,40.9,10.91,4.2,9.45,3.79,1.108,1.085
