Piece,Rep,Li7,Na23,Mg25,Al27,K39,Ca42,Ti49,Mn55,Fe57,Rb85,Sr88,Zr90,Ba137,La139,Ce140,Nd146,Hf178,Pb208
9,4,2.86,105200,24790,1646,606.9,69040,116.2,126.8,556,1.075,30.52,31.41,13.2,2.703,4.72,2.36,0.827,1.073
9,5,2.87,104060,24470,1634,603.2,68610,118.9,126.9,545,1.043,29.9,30.48,12.8,2.504,4.64,2.13,0.838,1.063
10,1,2.9,102480,24820,1674,590,69600,119.1,128.6,552,1.051,30.63,30,12.87,2.69,4.7,2.25,0.833,1.047
10,2,2.61,102700,24600,1674,590,68900,117.8,127.6,547,1.06,30.36,30.42,12.99,2.671,4.74,2.23,0.816,1.076
10,3,2.73,103440,24770,1685,582.7,68950,118.7,126.9,551.2,1.048,30.55,31.13,13.17,2.721,4.67,2.21,0.807,1.074
10,4,2.39,102660,24590,1686,585.4,68980,111.3,126.3,531,1.027,30.25,31.36,13.34,2.677,4.78,2.25,0.834,1.066
10,5,2.6,101440,24570,1691,581.7,69210,114,126.6,549,1.013,30.31,31.9,13.15,2.586,4.75,2.4,0.904,1.098
11,1,2.32,100800,24630,1724,574.9,69970,121.4,126.9,551,1.015,30.63,32.12,13.78,2.78,4.65,2.35,0.839,1.053
11,2,2.27,101330,24610,1714,578.7,70330,121,126.7,548,0.991,31.14,31.85,13.6,2.73,4.64,2.41,0.905,1.066
11,3,2.16,100800,24490,1711,579.4,70260,125.2,126.1,552,1.011,30.79,32.5,12.86,2.76,4.74,2.47,0.856,1.011
11,4,2.17,102500,24500,1698,596.6,70160,117.9,128.2,552,1.083,30.71,32.24,13.42,2.63,4.68,2.41,0.862,1.041
11,5,2.27,102900,24570,1707,592.4,70240,118.4,126.2,550,1.063,30.73,31.64,13.4,2.717,4.73,2.36,0.821,1.06
12,1,2.49,102600,25100,1742,582.8,69260,120.7,127.6,546,0.993,31.26,32.5,13.02,2.69,4.74,2.3,0.84,1.041
12,2,2.33,102060,24840,1723,581,70010,118.4,130.2,565,1.054,30.98,33.34,13.03,2.696,4.8,2.44,0.944,1.068
12,3,2.36,101910,24850,1730,579,69280,121.7,127.2,546,0.968,30.94,33.23,13.56,2.661,4.68,2.45,0.874,1.083
12,4,2.35,102000,24820,1734,591.2,70040,120.7,128.7,551,1.051,30.89,33.5,13.26,2.716,4.75,2.32,0.906,1.096
12,5,2.33,102000,24660,1713,588.5,69390,119.6,126.5,548,1.044,30.51,32.12,12.78,2.65,4.66,2.32,0.853,1.077
13,1,2.77,103330,24880,1678,590.4,69480,116.1,127.9,552,1.043,30.31,30.81,13.17,2.677,4.719,2.37,0.824,1.082
13,2,2.73,103290,24750,1676,590.1,69410,116.8,128.3,553,0.999,30.28,30.97,12.78,2.655,4.67,2.22,0.804,1.087
13,3,2.87,104520,24610,1654,596.7,68230,118.5,127.2,551,1.114,30.24,32.89,13.29,2.618,4.66,2.35,0.882,1.068
13,4,2.87,104100,24570,1665,594.3,67670,116.7,126.8,548,1.002,30.3,30.8,12.63,2.633,4.72,2.45,0.817,1.069
13,5,2.55,103460,24590,1674,601.6,68140,118.9,125.8,549,1.039,30.55,31.87,12.63,2.623,4.617,2.19,0.832,1.085
14,1,2.6,103200,24810,1708,590.4,69140,120.8,126.9,543,1.027,30.62,31.59,12.87,2.682,4.68,2.32,0.838,1.067
14,2,2.49,102410,24780,1721,586.9,69180,120.2,127.6,548,1.06,30.77,32.06,13.6,2.684,4.78,2.28,0.853,1.088
14,3,2.65,103600,24740,1682,588.2,68890,113.9,127.1,548,1.078,30.26,31.18,12.72,2.72,4.73,2.22,0.897,1.05
14,4,2.44,104220,24800,1700,589.2,69660,121.3,127.6,548,1.082,30.96,31.51,12.67,2.677,4.78,2.34,0.861,1.05
14,5,2.55,104320,24870,1697,588.8,69240,115.7,126.1,556,1.056,30.9,31.45,13.28,2.639,4.73,2.24,0.834,1.068
14,6,2.45,103790,24990,1716,584.8,69060,116.5,126.7,557,1.137,31.04,31.07,12.67,2.73,4.8,2.38,0.906,1.071
